"go_description","NES","pval","padj"
"regulation of peptidyl-tyrosine phosphorylation",1.13281676217173,0.273255813953488,0.418069580705862
"protein-containing complex disassembly",-1.06474163684114,0.273584905660377,0.418314698346145
"regulation of protein-containing complex disassembly",-1.0898104307295,0.273809523809524,0.418399870744103
"very long-chain fatty acid metabolic process",-1.14025093251176,0.274353876739563,0.418953040242591
"positive regulation of epithelial cell migration",1.11827148965776,0.274509803921569,0.418953040242591
"positive regulation of chemokine production",1.10546599575763,0.274853801169591,0.419219744764209
"regulation of transmembrane transport",-1.06191821026047,0.275992438563327,0.420697397120838
"monosaccharide catabolic process",1.12158377677323,0.276264591439689,0.420853255225159
"DNA damage response, signal transduction by p53 class mediator",-1.09598605533416,0.277013752455796,0.421735135115554
"defense response to virus",-1.06488570237868,0.278195488721804,0.423274094326726
"neurotransmitter receptor localization to postsynaptic specialization membrane",1.12395967071361,0.278557114228457,0.423564132562239
"alcohol biosynthetic process",1.09205151060484,0.279678068410463,0.425007715001666
"estrogen receptor signaling pathway",1.12540699200825,0.280078895463511,0.425355870057092
"negative regulation of DNA recombination",-1.1069159920895,0.280318091451292,0.425458279733365
"cell communication by electrical coupling",1.11693333451343,0.281059063136456,0.426321677519291
"regulation of epithelial cell migration",1.10627125704512,0.281553398058252,0.426810138916947
"mitotic G2/M transition checkpoint",-1.105051925538,0.281893004115226,0.427063590943985
"cellular response to cAMP",1.11591402665205,0.282398452611219,0.427567828311729
"JNK cascade",1.0844496313406,0.283057851239669,0.42804291667928
"leukocyte proliferation",1.07799573174853,0.283018867924528,0.42804291667928
"regulation of meiotic cell cycle",-1.10758666392885,0.283702213279678,0.428755571869288
"regulation of viral genome replication",-1.09663163815602,0.284848484848485,0.430225424981522
"T cell mediated immunity",1.10770017585902,0.285132382892057,0.430391780879723
"regulation of stem cell population maintenance",1.10358703583499,0.286004056795132,0.431444609428466
"smooth muscle contraction",1.1104643435732,0.286298568507157,0.431626022028137
"cellular response to nutrient levels",1.07861763177365,0.286902286902287,0.432273092857035
"ERBB signaling pathway",1.08316188459042,0.287425149700599,0.432797626631236
"leukocyte apoptotic process",-1.09546999897966,0.288759689922481,0.434542984166455
"regulation of double-strand break repair",-1.07194370926139,0.292682926829268,0.440179483762051
"energy reserve metabolic process",1.09848787684621,0.293279022403259,0.440808336464121
"regulation of neurotransmitter secretion",1.09478720471817,0.294466403162055,0.442324609237363
"regulation of nucleotide-excision repair",1.10501974157543,0.295315682281059,0.443331481824354
"mitotic recombination",-1.10977924808789,0.295719844357977,0.44366932433356
"maintenance of synapse structure",1.09981393982927,0.296969696969697,0.44527478171546
"regulation of calcium ion transmembrane transport",1.07148043473199,0.29718875502008,0.445333663753623
"glycolipid biosynthetic process",1.098897980783,0.298568507157464,0.446321178170814
"fatty acid transport",-1.09659006180201,0.298210735586481,0.446321178170814
"mitotic cytokinetic process",-1.09157758828823,0.298210735586481,0.446321178170814
"regulation of viral life cycle",-1.08472044674178,0.298418972332016,0.446321178170814
"protein monoubiquitination",-1.09053210680462,0.300207039337474,0.448229557829369
"macroautophagy",-1.04983110735149,0.300184162062615,0.448229557829369
"response to ischemia",-1.10292371231558,0.300613496932515,0.448566043314362
"positive regulation of myoblast differentiation",1.09917855697997,0.302554027504912,0.450994648743938
"cellular response to acid chemical",1.08951419391857,0.302605210420842,0.450994648743938
"brown fat cell differentiation",1.09942549090183,0.302912621359223,0.451181336805049
"antiviral innate immune response",-1.09146491782029,0.304174950298211,0.452789273971555
"L-alpha-amino acid transmembrane transport",-1.09890342990654,0.306910569105691,0.456587074879758
"Golgi to plasma membrane protein transport",1.1073037132259,0.307692307692308,0.457475297811432
"regulation of DNA binding",1.09180548025693,0.308447937131631,0.458048885056984
"defense response to Gram-negative bacterium",1.09138107559739,0.308447937131631,0.458048885056984
"long-term synaptic depression",1.09507706070248,0.309572301425662,0.459443133991231
"cell maturation",1.06658291762872,0.310483870967742,0.460520088854549
"endoplasmic reticulum organization",-1.07243939394462,0.310891089108911,0.460848131491785
"negative regulation of reactive oxygen species metabolic process",1.09286587713621,0.311608961303462,0.461084466636007
"detection of mechanical stimulus involved in sensory perception",1.09037347118669,0.311608961303462,0.461084466636007
"positive regulation of secretion",1.04893021291511,0.311440677966102,0.461084466636007
"ovarian follicle development",1.10018083555114,0.311890838206628,0.461226033574816
"positive regulation of interleukin-1 production",1.09586596243696,0.3125,0.461851133651551
"platelet aggregation",1.07991167103912,0.312749003984064,0.461943519897749
"macromolecule deacylation",-1.09206036679625,0.314928425357873,0.464885405012784
"negative regulation of lymphocyte activation",1.06115639590414,0.315261044176707,0.465099229556702
"centrosome duplication",-1.0825061676228,0.316,0.465911904761905
"chromosome condensation",-1.0796153782173,0.317171717171717,0.467361298890151
"positive regulation of lipid transport",1.08425544689195,0.318637274549098,0.469241693851436
"lipoprotein biosynthetic process",1.09992174126609,0.319526627218935,0.469713623514126
"membrane repolarization",1.09676672491869,0.319526627218935,0.469713623514126
"glycosphingolipid biosynthetic process",1.09557379563458,0.319526627218935,0.469713623514126
"cellular pigmentation",-1.07988637981819,0.319919517102616,0.470012244284211
"regulation of protein localization to mitochondrion",-1.09637735632045,0.32172131147541,0.472099341543004
"olefinic compound metabolic process",1.05700939870072,0.321576763485477,0.472099341543004
"interleukin-1 production",1.07547936884553,0.322134387351779,0.472425623132241
"diterpenoid metabolic process",-1.07616198524862,0.322381930184805,0.472508900040096
"regulation of protein export from nucleus",-1.09091725628171,0.323353293413174,0.472671912936091
"visual behavior",1.08671271080215,0.323643410852713,0.472671912936091
"positive regulation of transporter activity",1.08650834764693,0.323828920570265,0.472671912936091
"negative regulation of cell-matrix adhesion",1.08347523281515,0.323828920570265,0.472671912936091
"epithelial cell apoptotic process",1.08196052062834,0.32295719844358,0.472671912936091
"interleukin-6 production",1.07368963180623,0.322772277227723,0.472671912936091
"actin filament polymerization",-1.06280007965622,0.323770491803279,0.472671912936091
"neurotransmitter uptake",1.05982744852803,0.324649298597194,0.473590290120878
"response to acid chemical",1.06197173274524,0.325349301397206,0.474332089205932
"organophosphate catabolic process",-1.04389878504129,0.326996197718631,0.4764526951465
"regulation of membrane lipid distribution",1.08521059240201,0.327519379844961,0.476934452601981
"insulin secretion",1.05794883380351,0.328542094455852,0.478142636878464
"placenta development",1.063334151238,0.329457364341085,0.479193124763869
"nuclear-transcribed mRNA poly(A) tail shortening",-1.09458162708153,0.33130081300813,0.481180555084966
"purine-containing compound catabolic process",-1.05537838563744,0.331275720164609,0.481180555084966
"regulation of protein polymerization",-1.05138101300564,0.33140655105973,0.481180555084966
"vasodilation",1.07007132425781,0.332684824902724,0.482497576178818
"response to virus",-1.03781226850813,0.332703213610586,0.482497576178818
"membrane docking",-1.06746441593153,0.333988212180747,0.484077707180637
"positive regulation of response to cytokine stimulus",1.07814571366528,0.335294117647059,0.48525898042383
"phosphatidylinositol metabolic process",1.06217382361363,0.335305719921105,0.48525898042383
"regulation of actin filament length",-1.0542724443261,0.335390946502058,0.48525898042383
"positive regulation of fatty acid metabolic process",1.07743078734109,0.336065573770492,0.485667693249421
"response to temperature stimulus",-1.05666099787424,0.336,0.485667693249421
"positive regulation of lipid localization",1.06490501317673,0.337349397590361,0.486989946080855
"cellular response to topologically incorrect protein",-1.05551380123541,0.337373737373737,0.486989946080855
"leukocyte cell-cell adhesion",1.03421648700528,0.338266384778013,0.487994079845741
"cellular extravasation",1.07585493059081,0.339113680154143,0.488931656427131
"vascular transport",1.06736362499894,0.34,0.489639534883721
"response to cold",1.06083502173423,0.339882121807466,0.489639534883721
"plasma membrane organization",1.05774849070233,0.341085271317829,0.490917034894982
"type I interferon-mediated signaling pathway",-1.06312833020403,0.3420523138833,0.492022985765931
"positive regulation of protein localization to membrane",1.06465133080302,0.344,0.494250580046404
"positive regulation of immunoglobulin production",1.05585179703721,0.343811394891945,0.494250580046404
"establishment of epithelial cell polarity",1.07236848095118,0.344262295081967,0.494340698503207
"negative regulation of autophagy",-1.06278102744337,0.346379647749511,0.496805088289252
"monocarboxylic acid catabolic process",-1.05312819281206,0.346379647749511,0.496805088289252
"negative regulation of cell-cell adhesion",1.05089126463931,0.347648261758691,0.498336078921457
"regulation of protein targeting to membrane",1.07193658207158,0.34826883910387,0.498648505468373
"regulation of acute inflammatory response",1.06923472455719,0.34826883910387,0.498648505468373
"actin filament bundle organization",1.04867071825188,0.348547717842324,0.498759501499385
"plasma lipoprotein particle clearance",1.06289661817617,0.349514563106796,0.499854256821902
"GO:1903051",-1.06286068842842,0.35,0.500259665320254
"erythrocyte homeostasis",1.04572214452883,0.350293542074364,0.500390486573356
"lipid modification",1.04704531633603,0.350701402805611,0.500684365849855
"positive regulation of myeloid leukocyte differentiation",1.05749033917485,0.352030947775629,0.502293005553129
"amino acid transmembrane transport",-1.05531641491079,0.352826510721248,0.503138323003184
"positive regulation of viral process",-1.05853353864574,0.353430353430353,0.503419773115
"regulation of reproductive process",-1.04161801059327,0.353293413173653,0.503419773115
"glucan metabolic process",1.05926094247584,0.353754940711462,0.503592521920858
"regulation of androgen receptor signaling pathway",1.06088704034215,0.354378818737271,0.504190886853659
"DNA methylation-dependent constitutive heterochromatin formation",1.06275957395083,0.354709418837675,0.50437154446666
"response to estradiol",1.06453341203253,0.356997971602434,0.507334466815393
"positive regulation of ubiquitin-dependent protein catabolic process",-1.05093885329218,0.358,0.50824753533097
